url,name,full name,items,ta pages
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Face/Foundation/Liquid.jsp,Liquid,Shop  /  Beauty & Fragrance  /  Makeup  /  Face  /  Foundation  /  Liquid,98,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/CookwareMore/Sets/Nonstick.jsp,Nonstick,Shop  /  For the Home  /  Kitchen  /  Cookware  /  Cookware Sets  /  Nonstick,98,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/HolidayShop.jsp,Holiday Shop,Shop  /  Kids  /  Holiday Shop,97,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Featured_Shop/Collegiate.jsp,Collegiate,Shop  /  Shoes  /  Collegiate,97,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Shorts/Fit.jsp,Shop by Length,Shop  /  Men  /  Shorts  /  Shop by Length,97,5
http://www.belk.com/AST/Main/Belk_Primary/Big_Tall/Featured_Shop/Stretch.jsp,Stretch,Shop  /  Men  /  Big & Tall  /  Stretch,97,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/Stretch/BigTall.jsp,Big & Tall,Shop  /  Men  /  Stretch  /  Big & Tall,97,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Baby_Gifts_and_Accessories/Bibs.jsp,Bibs,Shop  /  Kids  /  Gifts & Essentials  /  Bibs,97,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/FragranceFinder/Fresh.jsp,Fresh,Shop  /  Beauty & Fragrance  /  Fragrance Finder  /  Fresh,97,5
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/Gifts/FortheWeddingParty/Bridesmaids.jsp,Bridesmaids,Shop  /  Bed & Bath  /  Gifts for All  /  For the Wedding Party  /  Bridesmaids,97,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/Rooms/Kitchen.jsp,Kitchen,Shop  /  For the Home  /  Wall Art  /  Shop by Room  /  Kitchen,97,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/Gifts/FortheWeddingParty/Bridesmaids.jsp,Bridesmaids,Shop  /  For the Home  /  Gifts  /  For the Wedding Party  /  Bridesmaids,97,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/NFL/Accessories/CuffLinksTieBars.jsp,Cuff Links & Tie Bars,Shop  /  Men  /  Sports Fan  /  NFL  /  Accessories  /  Cuff Links & Tie Bars,97,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/ShopbyRoom/Kitchen.jsp,Kitchen,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Shop by Room  /  Kitchen,97,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Juniors/Formal.jsp,Formal,Shop  /  Shoes  /  Formal,96,5
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Featured_Shop/Trends.jsp,Trends - the EDIT,Shop  /  Handbags & Accessories  /  Trends - the EDIT,96,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/FashionJewelry/JewelryAccessories.jsp,Jewelry Accessories,Shop  /  Jewelry & Watches  /  Jewelry Accessories,96,5
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/TopsTees/ScreenTees.jsp,Graphic Tees,Shop  /  Juniors  /  Tops  /  Graphic Tees,96,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Featured_Shop/Collegiate/Womens.jsp,Women's,Shop  /  Shoes  /  Collegiate  /  Women's,96,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/Floral.jsp,Floral,Shop  /  For the Home  /  Home Decor  /  Floral,96,5
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Tops_Tees/Blouses.jsp,Petites,Shop  /  Women  /  Tops  /  Blouses  /  Petites,96,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys820/Sportsfan/NCAA.jsp,NCAA,Shop  /  Kids  /  Boys (8-20)  /  Sports Fan  /  NCAA,96,5
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Sleepwear/Gowns.jsp,Nightgowns & Sleep Shirts,"Shop  /  Women  /  Sleep, Lounge & Robes  /  Nightgowns & Sleep Shirts",95,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Womens/Boots/Tallboots.jsp,Tall,Shop  /  Shoes  /  Boots  /  Tall,95,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Featured_Shop/GiftGuide/GiftsUnder100.jsp,Gifts Under $100,Shop  /  Shoes  /  Gift Guide  /  Gifts Under $100,95,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/Landscape/Mountains.jsp,Mountains,Shop  /  For the Home  /  Wall Art  /  Landscape  /  Mountains,95,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/Landscape/Mountains.jsp,Mountains,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Landscape  /  Mountains,95,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/BeadsCharms.jsp,Beads & Charms,Shop  /  Jewelry & Watches  /  Beads & Charms,94,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Accessories/Sunglasses.jsp,Sunglasses,Shop  /  Men  /  Accessories  /  Sunglasses,94,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Accessories/Sunglasses.jsp,Sunglasses,Shop  /  Men  /  Young Men's  /  Accessories  /  Sunglasses,94,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Baby/Girls/CasualShoes.jsp,Casual Shoes,Shop  /  Shoes  /  Baby  /  Girls  /  Casual Shoes,94,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Girls/InfantGirl/CasualShoes.jsp,Casual Shoes,Shop  /  Shoes  /  Girls  /  Infant Girls  /  Casual Shoes,94,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Girls/ToddlerGirl/Boots.jsp,Boots,Shop  /  Shoes  /  Girls  /  Toddler Girls  /  Boots,94,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/InspiringSpaces/Eclectic.jsp,Eclectic,Shop  /  For the Home  /  Wall Art  /  Inspiring Spaces  /  Eclectic,94,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/InspiringSpaces/Modern.jsp,Modern,Shop  /  For the Home  /  Wall Art  /  Inspiring Spaces  /  Modern,94,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/InspiringSpaces/Eclectic.jsp,Eclectic,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Inspiring Spaces  /  Eclectic,94,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/InspiringSpaces/Modern.jsp,Modern,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Inspiring Spaces  /  Modern,94,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/SportsFan/NFL/Accessories/GiftsGadgets.jsp,Gifts & Gadgets,Shop  /  Men  /  Young Men's  /  Sports Fan  /  NFL  /  Accessories  /  Gifts & Gadgets,94,5
http://www.belk.com/AST/Main/Belk_Primary/Women/Featured_Shop/Trends/Stripes.jsp,Stripes,Shop  /  Women  /  Trends-the EDIT  /  Stripes,93,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Activewear/Fleece.jsp,Hoodies & Fleece,Shop  /  Men  /  Active & Outdoor  /  Hoodies & Fleece,93,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/DressShirts/Solids.jsp,Solid,Shop  /  Men  /  Dress Shirts  /  Solid,93,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys47/Pants.jsp,Pants,Shop  /  Kids  /  Boys (4-7)  /  Pants,93,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys820/Pants.jsp,Pants,Shop  /  Kids  /  Boys (8-20)  /  Pants,93,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/Motivational.jsp,Motivational,Shop  /  For the Home  /  Wall Art  /  Motivational,93,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Boys/ToddlerBoy/CasualShoes.jsp,Casual Shoes,Shop  /  Shoes  /  Boys  /  Toddler Boys  /  Casual Shoes,93,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/Motivational.jsp,Motivational,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Motivational,93,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Womens/Sandals/Flip_Flops.jsp,Flip Flops,Shop  /  Shoes  /  Sandals  /  Flip Flops,92,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/FashionJewelry/Bracelets/Beaded.jsp,Beaded,Shop  /  Jewelry & Watches  /  Bracelets  /  Beaded,92,5
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/Gifts/ForKids.jsp,For Kids,Shop  /  Bed & Bath  /  Gifts for All  /  For Kids,92,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/Gifts/FortheKid.jsp,For Kids,Shop  /  For the Home  /  Gifts  /  For Kids,92,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Tees/Graphics/Novelty.jsp,Novelty,Shop  /  Men  /  T-Shirts  /  Graphic  /  Novelty,92,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Tees/Graphics/Novelty.jsp,Novelty,Shop  /  Men  /  Young Men's  /  T-Shirts  /  Graphic  /  Novelty,92,5
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Pants/Leggings.jsp,Leggings,Shop  /  Women  /  Pants  /  Leggings,91,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Sleepwear/Bottoms.jsp,Bottoms,Shop  /  Men  /  Sleep & Loungewear  /  Bottoms,91,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Skincare/Toner.jsp,Toners,Shop  /  Beauty & Fragrance  /  Skincare  /  Toners,91,5
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Shop/Luggage/Designer.jsp,Designer,Shop  /  Handbags & Accessories  /  Luggage  /  Designer,91,5
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/Gifts/FortheWineLover.jsp,For the Wine Lover,Shop  /  Bed & Bath  /  Gifts for All  /  For the Wine Lover,91,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/Gifts/FortheWineLover.jsp,For the Wine Lover,Shop  /  For the Home  /  Gifts  /  For the Wine Lover,91,5
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Jeans/ShopbyRise.jsp,Shop by Rise,Shop  /  Women  /  Jeans  /  Women's Plus  /  Shop by Rise,91,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Activewear/Boys/ToddlerBoys.jsp,Toddler Boys,Shop  /  Kids  /  Activewear  /  Boys  /  Toddler Boys,91,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/ApartmentLiving/BedBath/Bedding.jsp,Bedding,Shop  /  Bed & Bath  /  Apartment Living  /  Bed & Bath  /  Bedding,91,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/MLB/Accessories/GiftsGadgets.jsp,Gifts & Gadgets,Shop  /  Men  /  Sports Fan  /  MLB  /  Accessories  /  Gifts & Gadgets,91,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Juniors/Heels.jsp,Heels,Shop  /  Shoes  /  Heels,90,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Activewear/Socks.jsp,Socks,Shop  /  Men  /  Active & Outdoor  /  Socks,90,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Girls716/Jeans.jsp,Jeans,Shop  /  Kids  /  Girls (7-16)  /  Jeans,90,5
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Designer/ShirtsBlouses.jsp,Shirts & Blouses,Shop  /  Women  /  Designer  /  Women's Plus  /  Shirts & Blouses,90,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Sweaters/Pullovers.jsp,Pullovers,Shop  /  Men  /  Young Men's  /  Sweaters & Pullovers  /  Pullovers,90,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Dining_Entertaining/Flatware/Sets.jsp,Flatware Sets,Shop  /  For the Home  /  Dining & Entertaining  /  Flatware  /  Flatware Sets,90,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/ColdWeatherShop/HoodiesFleece.jsp,Hoodies & Fleece,Shop  /  Men  /  Cold Weather Shop  /  Hoodies & Fleece,89,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/SkincareSolutions/DrySkin.jsp,Dry Skin,Shop  /  Beauty & Fragrance  /  Skincare Solutions  /  Dry Skin,89,5
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Shop/Accessories/Sunglasses/Aviator.jsp,Aviator,Shop  /  Handbags & Accessories  /  Sunglasses & Eyewear  /  Aviator,89,5
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Shop/Luggage/Duffels.jsp,Duffels,Shop  /  Handbags & Accessories  /  Luggage  /  Duffels,89,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/PersonalizedJewelry/BeadsCharms.jsp,Beads & Charms,Shop  /  Jewelry & Watches  /  Personalized Jewelry  /  Beads & Charms,89,5
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Shop/Bed/BeddingCollections/Floral.jsp,Floral,Shop  /  Bed & Bath  /  Bedding Collections  /  Floral,89,5
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/Gifts/FortheEntertainer.jsp,For the Entertainer,Shop  /  Bed & Bath  /  Gifts for All  /  For the Entertainer,89,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Luggage/Duffels.jsp,Duffel Bags,Shop  /  For the Home  /  Luggage  /  Duffel Bags,89,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/Gifts/FortheEntertainer.jsp,For the Entertainer,Shop  /  For the Home  /  Gifts  /  For the Entertainer,89,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Accessories/Belts/ReversibleBelts.jsp,Reversible Belts,Shop  /  Men  /  Accessories  /  Belts & Suspenders  /  Reversible Belts,89,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Face/Concealer.jsp,Concealer,Shop  /  Beauty & Fragrance  /  Makeup  /  Face  /  Concealer,89,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/TravelSizeBeauty/Fragrance/ForHer.jsp,For Her,Shop  /  Beauty & Fragrance  /  Travel Size Beauty  /  Fragrance  /  For Her,89,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/InspiringSpaces/Dramatic.jsp,Dramatic,Shop  /  For the Home  /  Wall Art  /  Inspiring Spaces  /  Dramatic,89,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/NCAA/Accessories/CuffLinksTieBars.jsp,Cuff Links & Tie Bars,Shop  /  Men  /  Sports Fan  /  NCAA  /  Accessories  /  Cuff Links & Tie Bars,89,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Face/Blush/Powder.jsp,Powder,Shop  /  Beauty & Fragrance  /  Makeup  /  Face  /  Blush  /  Powder,89,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/InspiringSpaces/Dramatic.jsp,Dramatic,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Inspiring Spaces  /  Dramatic,89,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/SportsFan/NCAA/Accessoires/CuffLinksTiesBars.jsp,Cuff Links & Tie Bars,Shop  /  Men  /  Young Men's  /  Sports Fan  /  NCAA  /  Accessories  /  Cuff Links & Tie Bars,89,5
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Intimates/Bridal.jsp,Bridal,"Shop  /  Women  /  Bras, Panties & Lingerie  /  Bridal",88,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/Watches/Womens/WatchSets.jsp,Watch Sets,Shop  /  Women  /  Watches  /  Watch Sets,88,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Cold_Weather_Shop/Girls.jsp,Girls,Shop  /  Kids  /  Cold Weather Shop  /  Girls,88,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Mens/AthleticsSneakers/Sport.jsp,Sport,Shop  /  Shoes  /  Athletics & Sneakers  /  Sport,88,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/CookwareMore/Specialty.jsp,Specialty Cookware,Shop  /  For the Home  /  Kitchen  /  Cookware  /  Specialty Cookware,88,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Jeans/ShopbyLegStyle/Straight.jsp,Straight,Shop  /  Men  /  Young Men's  /  Jeans  /  Shop by Leg Style  /  Straight,88,5
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Sweaters.jsp,Petites,Shop  /  Women  /  Sweaters  /  Petites,87,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Girls/Sleepwear.jsp,Sleepwear,Shop  /  Kids  /  Baby Girls (0-24m)  /  Sleepwear,87,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Womens/Boots/Western.jsp,Western,Shop  /  Shoes  /  Boots  /  Western,87,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Featured_Shop/OutdoorShop/Kids.jsp,Kids,Shop  /  Shoes  /  Outdoor Shoes  /  Kids,87,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/FineJewelry/Birthstones/Garnet.jsp,Garnet,Shop  /  Jewelry & Watches  /  Birthstones  /  Garnet,87,5
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Shop/Bed/BeddingCollections/Formal.jsp,Formal,Shop  /  Bed & Bath  /  Bedding Collections  /  Formal,87,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Dining_Entertaining/Table_Linens.jsp,Table Linens,Shop  /  For the Home  /  Dining & Entertaining  /  Table Linens,87,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Pajama_Party/Baby/BabyGirls.jsp,Baby Girls,Shop  /  Kids  /  Pajama Party  /  Baby  /  Baby Girls,87,5
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/Gifts/GiftofSleep/Sheets.jsp,Sheets,Shop  /  Bed & Bath  /  Gifts for All  /  Gift of Sleep  /  Sheets,87,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/Gifts/GiftofSleep/Sheets.jsp,Sheets,Shop  /  For the Home  /  Gifts  /  Gift of Sleep  /  Sheets,87,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Activewear/Boys/Boys47/Shirts.jsp,Shirts,Shop  /  Kids  /  Activewear  /  Boys  /  Boys 4-7  /  Shirts,87,5
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Shop/HandbagsWallets/Backpacks.jsp,Backpacks,Shop  /  Handbags & Accessories  /  Backpacks,86,5
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Activewear/TopsTees.jsp,Tops,Shop  /  Women  /  Activewear  /  Tops,86,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Designer/DressShirts.jsp,Dress Shirts,Shop  /  Men  /  Designer  /  Dress Shirts,86,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Shorts.jsp,Shorts,Shop  /  Men  /  Young Men's  /  Shorts,86,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Featured_Shop/Trends.jsp,Trends,Shop  /  Men  /  Young Men's  /  Trends,86,5
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Accessories/Sunglasses.jsp,Sunglasses,Shop  /  Juniors  /  Accessories  /  Sunglasses,86,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Juniors/Sandals/FlatSandals.jsp,Flat Sandals,Shop  /  Shoes  /  Sandals  /  Flat Sandals,86,5
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Featured_Shop/GiftGuide/GiftsUnder100.jsp,Gifts Under $100,Shop  /  Handbags & Accessories  /  The Gift of Style  /  Gifts Under $100,86,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Luggage/Backpacks.jsp,Backpacks,Shop  /  For the Home  /  Luggage  /  Backpacks,86,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Accessories/Ties/Bow.jsp,Bow Ties,Shop  /  Men  /  Accessories  /  Ties & Pocket Squares  /  Bow Ties,86,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/BrideBridalParty/FortheWeddingParty/Bracelets.jsp,Bracelets,Shop  /  Jewelry & Watches  /  Wedding Jewelry  /  For the Wedding Party  /  Bracelets,86,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Eyes/Mascara/Volumizing_Thickening.jsp,Volumizing,Shop  /  Beauty & Fragrance  /  Makeup  /  Eyes  /  Mascara  /  Volumizing,86,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/ContemporaryBeauty/Bath_and_Body.jsp,Bath & Body,Shop  /  Beauty & Fragrance  /  Contemporary Beauty  /  Bath & Body,85,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/BeadsCharms/Beads.jsp,Beads,Shop  /  Jewelry & Watches  /  Beads & Charms  /  Beads,85,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Gifts/Girls/Girls716.jsp,Girls 7-16,Shop  /  Kids  /  Gift Shop  /  Girls  /  Girls 7-16,85,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Brushes/Foundation.jsp,Foundation,Shop  /  Beauty & Fragrance  /  Makeup  /  Brushes  /  Foundation,85,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/Frames/CollageWall.jsp,Collage & Gallery,Shop  /  For the Home  /  Home Decor  /  Picture Frames & Albums  /  Collage & Gallery,85,5
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Womens/Slippers.jsp,Slippers,Shop  /  Shoes  /  Slippers,84,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Polo_Shirts/Solids.jsp,Solid,Shop  /  Men  /  Polos  /  Solid,84,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/ModernMan/SuitsSuitSeparates.jsp,Suit & Suit Separates,Shop  /  Men  /  Modern Man  /  Suit & Suit Separates,84,5
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/PersonalizedJewelry/OriginalityBeads.jsp,Originality Beads,Shop  /  Jewelry & Watches  /  Personalized Jewelry  /  Originality Beads,84,5
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Luggage/DesignerLuggage.jsp,Designer,Shop  /  For the Home  /  Luggage  /  Designer,84,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/UnderwearSocks/Socks/Athletic.jsp,Athletic,Shop  /  Men  /  Underwear & Socks  /  Socks  /  Athletic,84,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Activewear/Socks.jsp,Socks,Shop  /  Men  /  Young Men's  /  Activewear & Outdoor  /  Socks,84,5
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Accessories/GiftsGadgets/Tailgating.jsp,Tailgating,Shop  /  Men  /  Young Men's  /  Accessories  /  Gifts & Gadgets  /  Tailgating,84,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Face/Primer/Face.jsp,Face,Shop  /  Beauty & Fragrance  /  Makeup  /  Face  /  Primers  /  Face,84,5
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Jeans/Slim.jsp,Slim,Shop  /  Men  /  Jeans  /  Slim,83,5
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Toys/Games.jsp,Games & Puzzles,Shop  /  Kids  /  Toys & Games  /  Games & Puzzles,83,5
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/Gifts/Gifts_Under_50.jsp,Gifts Under $50,Shop  /  Beauty & Fragrance  /  Gifts & Value Sets  /  Gifts Under $50,83,5
